City,Date,Avg
嘉義市,2023/10/31,1.5083333333333335
嘉義市,2023/11/01,1.0416666666666667
嘉義市,2023/11/02,1.2708333333333333
嘉義市,2023/11/03,1.4083333333333332
嘉義市,2023/11/04,1.4666666666666668
嘉義市,2023/11/05,0.8375
嘉義市,2023/11/06,1.9375
嘉義市,2023/11/07,1.8833333333333335
嘉義市,2023/11/08,1.3291666666666668
嘉義市,2023/11/09,1.4166666666666667
嘉義市,2023/11/10,1.8958333333333333
嘉義市,2023/11/11,2.220833333333333
嘉義市,2023/11/12,2.4166666666666665
嘉義市,2023/11/13,2.804166666666667
嘉義市,2023/11/14,1.4916666666666665
嘉義市,2023/11/15,1.1749999999999998
嘉義市,2023/11/16,2.720833333333333
嘉義市,2023/11/17,3.4249999999999994
嘉義市,2023/11/18,2.1625
嘉義市,2023/11/19,1.5874999999999997
嘉義市,2023/11/20,1.0916666666666666
嘉義市,2023/11/21,1.1916666666666667
嘉義市,2023/11/22,1.3791666666666667
嘉義市,2023/11/23,1.4875
嘉義市,2023/11/24,1.4208333333333334
嘉義市,2023/11/25,0.9791666666666666
嘉義市,2023/11/26,1.6500000000000001
嘉義市,2023/11/27,2.0416666666666665
嘉義市,2023/11/28,1.3791666666666664
嘉義市,2023/11/29,1.6333333333333335
嘉義市,2023/11/30,2.1750000000000003
嘉義市,2023/12/01,2.5458333333333334
嘉義市,2023/12/02,2.3000000000000003
嘉義市,2023/12/03,2.1374999999999997
嘉義市,2023/12/04,2.475
嘉義市,2023/12/05,2.5041666666666664
嘉義市,2023/12/06,2.4375
嘉義市,2023/12/07,1.5625
嘉義市,2023/12/08,1.0999999999999999
嘉義市,2023/12/09,1.3375000000000001
嘉義市,2023/12/10,1.7041666666666668
嘉義市,2023/12/11,0.8416666666666667
嘉義市,2023/12/12,2.129166666666667
嘉義市,2023/12/13,2.0124999999999997
嘉義市,2023/12/14,1.4913043478260868
嘉義市,2023/12/15,2.0083333333333333
嘉義市,2023/12/16,3.3375
嘉義市,2023/12/17,2.3916666666666666
嘉義市,2023/12/18,2.3041666666666667
嘉義市,2023/12/19,3.0375
嘉義市,2023/12/20,3.079166666666667
嘉義市,2023/12/21,3.4583333333333335
嘉義市,2023/12/22,2.9166666666666665
嘉義市,2023/12/23,1.7958333333333332
嘉義市,2023/12/24,3.1833333333333336
嘉義市,2023/12/25,2.595833333333333
嘉義市,2023/12/26,1.5375000000000003
嘉義市,2023/12/27,1.8500000000000003
嘉義市,2023/12/28,2.025
嘉義市,2023/12/29,2.0
嘉義市,2023/12/30,1.7124999999999997
嘉義市,2023/12/31,2.5875000000000004
嘉義縣,2023/01/01,2.0124999999999997
嘉義縣,2023/01/02,2.397916666666667
嘉義縣,2023/01/03,2.685416666666667
嘉義縣,2023/01/04,2.2708333333333335
嘉義縣,2023/01/05,2.5395833333333333
嘉義縣,2023/01/06,2.8625
嘉義縣,2023/01/07,1.8562500000000002
嘉義縣,2023/01/08,1.3708333333333331
嘉義縣,2023/01/09,1.5666666666666664
嘉義縣,2023/01/10,2.0145833333333334
嘉義縣,2023/01/11,1.9770833333333335
嘉義縣,2023/01/12,1.4187500000000002
嘉義縣,2023/01/13,0.8708333333333335
嘉義縣,2023/01/14,1.1520833333333331
嘉義縣,2023/01/15,3.05
嘉義縣,2023/01/16,3.277083333333333
嘉義縣,2023/01/17,2.9208333333333334
嘉義縣,2023/01/18,3.33125
嘉義縣,2023/01/19,2.3625
嘉義縣,2023/01/20,2.4520833333333334
嘉義縣,2023/01/21,2.1479166666666667
嘉義縣,2023/01/22,1.8875000000000002
嘉義縣,2023/01/23,2.6791666666666667
嘉義縣,2023/01/24,5.447916666666667
嘉義縣,2023/01/25,1.75
嘉義縣,2023/01/26,1.8937499999999998
嘉義縣,2023/01/27,4.060416666666667
嘉義縣,2023/01/28,3.4458333333333337
嘉義縣,2023/01/29,2.1312499999999996
嘉義縣,2023/01/30,1.8041666666666667
嘉義縣,2023/01/31,1.2583333333333333
嘉義縣,2023/02/01,1.53125
嘉義縣,2023/02/02,2.7541666666666664
嘉義縣,2023/02/03,2.4229166666666666
嘉義縣,2023/02/04,2.470833333333333
嘉義縣,2023/02/05,2.3479166666666664
嘉義縣,2023/02/06,1.80625
嘉義縣,2023/02/07,2.1791666666666667
嘉義縣,2023/02/08,2.575
嘉義縣,2023/02/09,1.8729166666666668
嘉義縣,2023/02/10,1.8270833333333334
嘉義縣,2023/02/11,1.7333333333333334
嘉義縣,2023/02/12,1.4000000000000001
嘉義縣,2023/02/13,1.51875
嘉義縣,2023/02/14,3.51875
嘉義縣,2023/02/15,3.5979166666666664
嘉義縣,2023/02/16,2.10625
嘉義縣,2023/02/17,2.2250000000000005
嘉義縣,2023/02/18,1.8937500000000003
嘉義縣,2023/02/19,2.6312499999999996
嘉義縣,2023/02/20,3.210144927536232
嘉義縣,2023/02/21,3.375
嘉義縣,2023/02/22,3.027083333333333
嘉義縣,2023/02/23,2.470833333333333
嘉義縣,2023/02/24,3.4375
嘉義縣,2023/02/25,3.7333333333333334
嘉義縣,2023/02/26,2.9750000000000005
嘉義縣,2023/02/27,2.00625
嘉義縣,2023/02/28,1.5875000000000004
嘉義縣,2023/03/01,2.0479166666666666
嘉義縣,2023/03/02,3.2437500000000004
嘉義縣,2023/03/03,1.8604166666666666
嘉義縣,2023/03/04,2.002989130434783
嘉義縣,2023/03/05,2.060416666666667
嘉義縣,2023/03/06,1.0166666666666666
嘉義縣,2023/03/07,1.1413949275362318
嘉義縣,2023/03/08,1.0083333333333333
嘉義縣,2023/03/09,1.3979166666666665
嘉義縣,2023/03/10,1.0593297101449277
嘉義縣,2023/03/11,1.1479166666666667
嘉義縣,2023/03/12,2.04375
嘉義縣,2023/03/13,2.9854166666666666
嘉義縣,2023/03/14,1.5604166666666668
嘉義縣,2023/03/15,1.4583333333333333
嘉義縣,2023/03/16,1.7666666666666666
嘉義縣,2023/03/17,1.65
嘉義縣,2023/03/18,2.33125
嘉義縣,2023/03/19,2.466666666666667
嘉義縣,2023/03/20,1.6437500000000003
嘉義縣,2023/03/21,1.3708333333333336
嘉義縣,2023/03/22,1.8958333333333335
嘉義縣,2023/03/23,1.5375
嘉義縣,2023/03/24,1.8541666666666667
嘉義縣,2023/03/25,2.6291666666666664
嘉義縣,2023/03/26,2.1937500000000005
嘉義縣,2023/03/27,2.40625
嘉義縣,2023/03/28,2.7395833333333335
嘉義縣,2023/03/29,2.069021739130435
嘉義縣,2023/03/30,2.579166666666667
嘉義縣,2023/03/31,1.8708333333333336
嘉義縣,2023/04/01,1.0750000000000002
嘉義縣,2023/04/02,1.7375
嘉義縣,2023/04/03,1.375
嘉義縣,2023/04/04,1.2999999999999998
嘉義縣,2023/04/05,1.2520833333333334
嘉義縣,2023/04/06,1.2833333333333332
嘉義縣,2023/04/07,2.8020833333333335
嘉義縣,2023/04/08,2.2229166666666664
嘉義縣,2023/04/09,1.0895833333333333
嘉義縣,2023/04/10,1.0729166666666667
嘉義縣,2023/04/11,0.8659420289855073
嘉義縣,2023/04/12,1.6395833333333334
嘉義縣,2023/04/13,1.6874999999999998
嘉義縣,2023/04/14,1.0354166666666667
嘉義縣,2023/04/15,1.13125
嘉義縣,2023/04/16,1.18125
嘉義縣,2023/04/17,1.3354166666666667
嘉義縣,2023/04/18,1.0125
嘉義縣,2023/04/19,2.6104166666666666
嘉義縣,2023/04/20,1.7190217391304348
嘉義縣,2023/04/21,1.3458333333333334
嘉義縣,2023/04/22,1.2604166666666665
嘉義縣,2023/04/23,1.741666666666667
嘉義縣,2023/04/24,2.1395833333333334
嘉義縣,2023/04/25,1.7083333333333335
嘉義縣,2023/04/26,2.4229166666666666
嘉義縣,2023/04/27,1.7437500000000001
嘉義縣,2023/04/28,1.7479166666666663
嘉義縣,2023/04/29,1.21875
嘉義縣,2023/04/30,2.4145833333333337
嘉義縣,2023/05/01,1.9708333333333337
嘉義縣,2023/05/02,1.5999999999999999
嘉義縣,2023/05/03,1.28125
嘉義縣,2023/05/04,1.05625
嘉義縣,2023/05/05,1.8083333333333333
嘉義縣,2023/05/06,1.8395833333333336
嘉義縣,2023/05/07,1.1395833333333334
嘉義縣,2023/05/08,2.5229166666666663
嘉義縣,2023/05/09,2.0729166666666665
嘉義縣,2023/05/10,1.2312500000000002
嘉義縣,2023/05/11,0.9666666666666668
嘉義縣,2023/05/12,1.25625
嘉義縣,2023/05/13,1.4083333333333334
嘉義縣,2023/05/14,0.9541666666666666
嘉義縣,2023/05/15,0.7000000000000001
嘉義縣,2023/05/16,1.025
嘉義縣,2023/05/17,1.2953804347826088
嘉義縣,2023/05/18,1.6958333333333333
嘉義縣,2023/05/19,1.5984848484848486
嘉義縣,2023/05/20,1.2145833333333333
嘉義縣,2023/05/21,1.6437500000000003
嘉義縣,2023/05/22,1.8083333333333331
嘉義縣,2023/05/23,1.7666666666666668
嘉義縣,2023/05/24,1.25
嘉義縣,2023/05/25,1.2708333333333335
嘉義縣,2023/05/26,1.365217391304348
嘉義縣,2023/05/27,1.2916666666666665
嘉義縣,2023/05/28,1.2374999999999998
嘉義縣,2023/05/29,0.9916666666666667
嘉義縣,2023/05/30,1.4708333333333332
嘉義縣,2023/05/31,2.6979166666666665
嘉義縣,2023/06/01,3.1479166666666667
嘉義縣,2023/06/02,1.145833333333333
嘉義縣,2023/06/03,0.6208333333333333
嘉義縣,2023/06/04,1.3854166666666665
嘉義縣,2023/06/05,1.354166666666667
嘉義縣,2023/06/06,1.4104166666666667
嘉義縣,2023/06/07,1.3937499999999998
嘉義縣,2023/06/08,1.5595108695652176
嘉義縣,2023/06/09,1.2958333333333334
嘉義縣,2023/06/10,0.9979166666666666
嘉義縣,2023/06/11,0.8458333333333333
嘉義縣,2023/06/12,1.0833333333333335
嘉義縣,2023/06/13,0.9374999999999999
嘉義縣,2023/06/14,0.9416666666666667
嘉義縣,2023/06/15,1.3208333333333333
嘉義縣,2023/06/16,1.5380434782608696
嘉義縣,2023/06/17,0.8321428571428572
嘉義縣,2023/06/18,1.4118659420289856
嘉義縣,2023/06/19,1.2708333333333335
嘉義縣,2023/06/20,1.575
嘉義縣,2023/06/21,1.7312499999999997
嘉義縣,2023/06/22,1.5770833333333334
嘉義縣,2023/06/23,1.4333333333333333
嘉義縣,2023/06/24,1.5520833333333335
嘉義縣,2023/06/25,1.7604166666666665
嘉義縣,2023/06/26,1.3125
嘉義縣,2023/06/27,1.3520833333333333
嘉義縣,2023/06/28,1.1020833333333333
嘉義縣,2023/06/29,1.3208333333333333
嘉義縣,2023/06/30,1.6270833333333337
嘉義縣,2023/07/01,2.1083333333333334
嘉義縣,2023/07/02,1.9229166666666668
嘉義縣,2023/07/03,1.6458333333333335
嘉義縣,2023/07/04,1.6854166666666668
嘉義縣,2023/07/05,1.3458333333333332
嘉義縣,2023/07/06,1.4791666666666665
嘉義縣,2023/07/07,1.4729166666666664
嘉義縣,2023/07/08,1.4375
嘉義縣,2023/07/09,1.53125
嘉義縣,2023/07/10,1.3687500000000001
嘉義縣,2023/07/11,1.3875
嘉義縣,2023/07/12,1.3812499999999999
嘉義縣,2023/07/13,1.7479166666666668
嘉義縣,2023/07/14,1.5791666666666666
嘉義縣,2023/07/15,1.1333333333333333
嘉義縣,2023/07/16,0.8708333333333332
嘉義縣,2023/07/17,1.1541666666666668
嘉義縣,2023/07/18,0.8812500000000001
嘉義縣,2023/07/19,1.3333333333333335
嘉義縣,2023/07/20,1.3874999999999997
嘉義縣,2023/07/21,1.4604166666666667
嘉義縣,2023/07/22,1.4583333333333335
嘉義縣,2023/07/23,1.5666666666666669
嘉義縣,2023/07/24,1.8125
嘉義縣,2023/07/25,1.2666666666666666
嘉義縣,2023/07/26,0.7354166666666666
嘉義縣,2023/07/27,0.6791666666666667
嘉義縣,2023/07/28,2.7958333333333334
嘉義縣,2023/07/29,1.3354166666666667
嘉義縣,2023/07/30,1.2583333333333333
嘉義縣,2023/07/31,1.1520833333333333
嘉義縣,2023/08/01,1.425
嘉義縣,2023/08/02,1.7458333333333331
嘉義縣,2023/08/03,1.51875
嘉義縣,2023/08/04,2.739583333333333
嘉義縣,2023/08/05,1.8604166666666668
嘉義縣,2023/08/06,1.497644927536232
嘉義縣,2023/08/07,1.622537878787879
嘉義縣,2023/08/08,1.5499999999999998
嘉義縣,2023/08/09,1.55
嘉義縣,2023/08/10,1.7104166666666667
嘉義縣,2023/08/11,1.7125
嘉義縣,2023/08/12,2.1604166666666664
嘉義縣,2023/08/13,1.7687499999999998
嘉義縣,2023/08/14,1.5958333333333332
嘉義縣,2023/08/15,1.2645833333333334
嘉義縣,2023/08/16,1.2770833333333331
嘉義縣,2023/08/17,1.425
嘉義縣,2023/08/18,1.6583333333333332
嘉義縣,2023/08/19,1.5
嘉義縣,2023/08/20,1.43125
嘉義縣,2023/08/21,1.3979166666666667
嘉義縣,2023/08/22,1.3333333333333335
嘉義縣,2023/08/23,1.1958333333333333
嘉義縣,2023/08/24,1.1731884057971014
嘉義縣,2023/08/25,1.6291666666666667
嘉義縣,2023/08/26,1.4520833333333334
嘉義縣,2023/08/27,1.275
嘉義縣,2023/08/28,1.3395833333333331
嘉義縣,2023/08/29,1.7541666666666669
嘉義縣,2023/08/30,1.3791666666666669
嘉義縣,2023/08/31,1.2333333333333334
嘉義縣,2023/09/01,1.3354166666666667
嘉義縣,2023/09/02,1.4000000000000001
嘉義縣,2023/09/03,1.6645833333333333
嘉義縣,2023/09/04,2.5562500000000004
嘉義縣,2023/09/05,1.9104166666666669
嘉義縣,2023/09/06,1.3125
嘉義縣,2023/09/07,1.425
嘉義縣,2023/09/08,1.725
嘉義縣,2023/09/09,1.5520833333333333
嘉義縣,2023/09/10,1.525
嘉義縣,2023/09/11,1.2729166666666665
嘉義縣,2023/09/12,1.2
嘉義縣,2023/09/13,1.2583333333333333
嘉義縣,2023/09/14,1.3416666666666668
嘉義縣,2023/09/15,1.275
嘉義縣,2023/09/16,1.2520833333333332
嘉義縣,2023/09/17,1.34375
嘉義縣,2023/09/18,1.5229166666666667
嘉義縣,2023/09/19,1.2705615942028985
嘉義縣,2023/09/20,1.4104166666666669
嘉義縣,2023/09/21,1.3312499999999998
嘉義縣,2023/09/22,1.4500000000000002
嘉義縣,2023/09/23,1.4
嘉義縣,2023/09/24,1.36875
嘉義縣,2023/09/25,1.5687499999999999
嘉義縣,2023/09/26,1.3645833333333335
嘉義縣,2023/09/27,1.2333333333333334
嘉義縣,2023/09/28,1.3979166666666667
嘉義縣,2023/09/29,1.5854166666666667
嘉義縣,2023/09/30,1.4291666666666667
嘉義縣,2023/10/01,1.5458333333333332
嘉義縣,2023/10/02,2.45530303030303
嘉義縣,2023/10/03,3.23125
嘉義縣,2023/10/04,6.041666666666666
嘉義縣,2023/10/05,4.829166666666667
嘉義縣,2023/10/06,1.1291666666666669
嘉義縣,2023/10/07,2.1333333333333333
嘉義縣,2023/10/08,2.1492424242424244
嘉義縣,2023/10/09,1.4854166666666666
嘉義縣,2023/10/10,1.9312500000000001
嘉義縣,2023/10/11,2.3229166666666665
嘉義縣,2023/10/12,1.9916666666666667
嘉義縣,2023/10/13,1.5979166666666667
嘉義縣,2023/10/14,1.7166666666666668
嘉義縣,2023/10/15,1.7770833333333331
嘉義縣,2023/10/16,1.2270833333333335
嘉義縣,2023/10/17,1.1416666666666666
嘉義縣,2023/10/18,0.7833333333333332
嘉義縣,2023/10/19,1.225
嘉義縣,2023/10/20,2.506089743589744
嘉義縣,2023/10/21,2.054166666666667
嘉義縣,2023/10/22,1.5125000000000002
嘉義縣,2023/10/23,1.3583333333333334
嘉義縣,2023/10/24,1.3208333333333333
嘉義縣,2023/10/25,1.4166666666666665
嘉義縣,2023/10/26,1.2125
嘉義縣,2023/10/27,1.325
嘉義縣,2023/10/28,1.41875
嘉義縣,2023/10/29,1.4291666666666667
嘉義縣,2023/10/30,1.9291666666666667
嘉義縣,2023/10/31,1.4791666666666667
嘉義縣,2023/11/01,1.1104166666666666
嘉義縣,2023/11/02,1.21875
嘉義縣,2023/11/03,1.3312500000000003
嘉義縣,2023/11/04,1.3708333333333333
嘉義縣,2023/11/05,1.13125
嘉義縣,2023/11/06,1.5270833333333336
嘉義縣,2023/11/07,1.75
嘉義縣,2023/11/08,1.2354166666666668
嘉義縣,2023/11/09,1.1416666666666666
嘉義縣,2023/11/10,1.6166666666666667
嘉義縣,2023/11/11,2.2
嘉義縣,2023/11/12,2.58125
嘉義縣,2023/11/13,2.689583333333333
嘉義縣,2023/11/14,1.3937499999999998
嘉義縣,2023/11/15,1.3499999999999999
嘉義縣,2023/11/16,2.3979166666666663
嘉義縣,2023/11/17,3.8041666666666667
嘉義縣,2023/11/18,2.31875
嘉義縣,2023/11/19,1.3979166666666667
嘉義縣,2023/11/20,1.0354166666666667
嘉義縣,2023/11/21,1.1708333333333334
嘉義縣,2023/11/22,1.1583333333333332
嘉義縣,2023/11/23,1.3208333333333333
嘉義縣,2023/11/24,1.4208333333333334
嘉義縣,2023/11/25,1.1416666666666666
嘉義縣,2023/11/26,1.7104166666666667
嘉義縣,2023/11/27,1.96875
嘉義縣,2023/11/28,1.4484601449275363
嘉義縣,2023/11/29,1.5583333333333333
嘉義縣,2023/11/30,2.21875
嘉義縣,2023/12/01,2.58125
嘉義縣,2023/12/02,2.3083333333333336
嘉義縣,2023/12/03,1.8604166666666666
嘉義縣,2023/12/04,1.9395833333333332
嘉義縣,2023/12/05,2.4416666666666664
嘉義縣,2023/12/06,2.033333333333333
嘉義縣,2023/12/07,1.5520833333333335
嘉義縣,2023/12/08,1.0229166666666667
嘉義縣,2023/12/09,1.2666666666666666
嘉義縣,2023/12/10,1.5833333333333333
嘉義縣,2023/12/11,1.025
嘉義縣,2023/12/12,1.9458333333333333
嘉義縣,2023/12/13,1.8541666666666667
嘉義縣,2023/12/14,1.4333333333333333
嘉義縣,2023/12/15,1.1682065217391304
嘉義縣,2023/12/16,3.15625
嘉義縣,2023/12/17,2.3249999999999997
嘉義縣,2023/12/18,1.8270833333333334
嘉義縣,2023/12/19,2.897916666666667
嘉義縣,2023/12/20,3.366666666666667
嘉義縣,2023/12/21,3.6083333333333334
嘉義縣,2023/12/22,3.2
嘉義縣,2023/12/23,1.4145833333333333
嘉義縣,2023/12/24,3.1937499999999996
嘉義縣,2023/12/25,2.4
嘉義縣,2023/12/26,1.3034420289855073
嘉義縣,2023/12/27,1.6354166666666665
嘉義縣,2023/12/28,1.7041666666666666
嘉義縣,2023/12/29,1.94375
嘉義縣,2023/12/30,1.2875
嘉義縣,2023/12/31,2.23125
基隆市,2023/01/01,0.8583333333333333
基隆市,2023/01/02,1.3499999999999999
基隆市,2023/01/03,1.5333333333333332
基隆市,2023/01/04,0.8708333333333335
基隆市,2023/01/05,0.5541666666666667
基隆市,2023/01/06,0.5166666666666666
基隆市,2023/01/07,1.5250000000000001
基隆市,2023/01/08,1.2375
基隆市,2023/01/09,0.6583333333333333
基隆市,2023/01/10,0.8041666666666667
基隆市,2023/01/11,0.9874999999999999
基隆市,2023/01/12,0.7869565217391303
基隆市,2023/01/13,0.5083333333333333
基隆市,2023/01/14,0.5291666666666667
基隆市,2023/01/15,1.75
基隆市,2023/01/16,1.0875
基隆市,2023/01/17,0.39999999999999997
基隆市,2023/01/18,0.5
基隆市,2023/01/19,0.37083333333333335
基隆市,2023/01/20,1.3583333333333334
基隆市,2023/01/21,0.8916666666666666
基隆市,2023/01/22,1.3166666666666667
基隆市,2023/01/23,0.41250000000000003
基隆市,2023/01/24,1.741666666666667
基隆市,2023/01/25,1.5541666666666665
基隆市,2023/01/26,0.7666666666666667
基隆市,2023/01/27,1.5249999999999997
基隆市,2023/01/28,1.1291666666666667
基隆市,2023/01/29,0.8250000000000001
基隆市,2023/01/30,0.7285714285714286
基隆市,2023/01/31,0.9625
基隆市,2023/02/01,0.3208333333333333
基隆市,2023/02/02,1.2750000000000001
基隆市,2023/02/03,1.0666666666666667
基隆市,2023/02/04,1.2625
基隆市,2023/02/05,0.3416666666666666
基隆市,2023/02/06,0.5541666666666667
基隆市,2023/02/07,0.5291666666666667
基隆市,2023/02/08,0.7875000000000001
基隆市,2023/02/09,0.8041666666666667
基隆市,2023/02/10,0.6625
基隆市,2023/02/11,0.5875
基隆市,2023/02/12,0.6375000000000001
基隆市,2023/02/13,0.8833333333333334
基隆市,2023/02/14,1.0791666666666666
基隆市,2023/02/15,1.4291666666666665
基隆市,2023/02/16,1.5041666666666667
基隆市,2023/02/17,0.6583333333333333
基隆市,2023/02/18,1.075
基隆市,2023/02/19,0.9333333333333332
基隆市,2023/02/20,1.9083333333333334
基隆市,2023/02/21,2.4875000000000003
基隆市,2023/02/22,1.0999999999999999
基隆市,2023/02/23,0.47500000000000003
基隆市,2023/02/24,0.8666666666666667
基隆市,2023/02/25,1.7708333333333333
基隆市,2023/02/26,1.8166666666666664
基隆市,2023/02/27,1.1875
基隆市,2023/02/28,0.9541666666666667
基隆市,2023/03/01,1.2208333333333332
基隆市,2023/03/02,1.5625
基隆市,2023/03/03,1.0083333333333335
基隆市,2023/03/04,0.30833333333333335
基隆市,2023/03/05,0.5083333333333333
基隆市,2023/03/06,1.0708333333333335
基隆市,2023/03/07,1.1833333333333333
基隆市,2023/03/08,0.35833333333333334
基隆市,2023/03/09,0.3958333333333333
基隆市,2023/03/10,1.4458333333333335
基隆市,2023/03/11,1.1624999999999999
基隆市,2023/03/12,0.7416666666666667
基隆市,2023/03/13,1.0333333333333334
基隆市,2023/03/14,0.8208333333333334
基隆市,2023/03/15,0.5
基隆市,2023/03/16,0.38695652173913037
基隆市,2023/03/17,0.625
基隆市,2023/03/18,0.8875000000000001
基隆市,2023/03/19,0.5875
基隆市,2023/03/20,0.6291666666666665
基隆市,2023/03/21,0.5125000000000001
基隆市,2023/03/22,0.3958333333333333
基隆市,2023/03/23,1.6041666666666667
基隆市,2023/03/24,0.22916666666666666
基隆市,2023/03/25,0.6565217391304349
基隆市,2023/03/26,0.6375000000000001
基隆市,2023/03/27,0.8666666666666667
基隆市,2023/03/28,0.6625
基隆市,2023/03/29,0.5608695652173913
基隆市,2023/03/30,0.6916666666666668
基隆市,2023/03/31,0.5375
基隆市,2023/04/01,0.3208333333333333
基隆市,2023/04/02,0.6166666666666668
基隆市,2023/04/03,1.0958333333333334
基隆市,2023/04/04,1.5625
基隆市,2023/04/05,0.41250000000000003
基隆市,2023/04/06,0.44583333333333336
基隆市,2023/04/07,1.2375
基隆市,2023/04/08,1.565217391304348
基隆市,2023/04/09,1.1875
基隆市,2023/04/10,1.075
基隆市,2023/04/11,0.7083333333333334
基隆市,2023/04/12,0.775
基隆市,2023/04/13,1.2727272727272727
基隆市,2023/04/14,0.31666666666666665
基隆市,2023/04/15,0.6
基隆市,2023/04/16,0.4791666666666667
基隆市,2023/04/17,0.8333333333333334
基隆市,2023/04/18,0.85
基隆市,2023/04/19,1.3416666666666668
基隆市,2023/04/20,0.7916666666666666
基隆市,2023/04/21,0.6625
基隆市,2023/04/22,0.5083333333333333
基隆市,2023/04/23,0.6041666666666666
基隆市,2023/04/24,0.44166666666666665
基隆市,2023/04/25,0.6333333333333333
基隆市,2023/04/26,1.1458333333333333
基隆市,2023/04/27,0.5875
基隆市,2023/04/28,0.37083333333333335
基隆市,2023/04/29,0.9666666666666667
基隆市,2023/04/30,0.8583333333333334
基隆市,2023/05/01,1.1833333333333333
基隆市,2023/05/02,0.9043478260869565
基隆市,2023/05/03,1.0666666666666667
基隆市,2023/05/04,0.8083333333333335
基隆市,2023/05/05,0.5708333333333333
基隆市,2023/05/06,0.7416666666666666
基隆市,2023/05/07,0.8583333333333334
基隆市,2023/05/08,0.8166666666666665
基隆市,2023/05/09,0.9541666666666666
基隆市,2023/05/10,1.0666666666666667
基隆市,2023/05/11,0.6750000000000002
基隆市,2023/05/12,0.2625
基隆市,2023/05/13,0.3125
基隆市,2023/05/14,0.5958333333333333
基隆市,2023/05/15,0.5
基隆市,2023/05/16,1.6208333333333336
基隆市,2023/05/17,1.065217391304348
基隆市,2023/05/18,1.6958333333333335
基隆市,2023/05/19,1.0291666666666668
基隆市,2023/05/20,0.4625000000000001
基隆市,2023/05/21,0.44999999999999996
基隆市,2023/05/22,1.4041666666666668
基隆市,2023/05/23,0.8458333333333333
基隆市,2023/05/24,0.8875000000000001
基隆市,2023/05/25,0.39166666666666666
基隆市,2023/05/26,0.9260869565217391
基隆市,2023/05/27,2.1041666666666665
基隆市,2023/05/28,1.8625
基隆市,2023/05/29,1.7875000000000003
基隆市,2023/05/30,1.1458333333333333
基隆市,2023/05/31,1.575
基隆市,2023/06/01,1.4541666666666668
基隆市,2023/06/02,1.2874999999999999
基隆市,2023/06/03,1.1541666666666668
基隆市,2023/06/04,0.4625000000000001
基隆市,2023/06/05,0.5958333333333333
基隆市,2023/06/06,0.7916666666666666
基隆市,2023/06/07,0.7166666666666667
基隆市,2023/06/08,0.8791666666666668
基隆市,2023/06/09,0.7833333333333332
基隆市,2023/06/10,0.5750000000000001
基隆市,2023/06/11,0.3916666666666666
基隆市,2023/06/12,0.8541666666666666
基隆市,2023/06/13,0.7083333333333334
基隆市,2023/06/14,0.5083333333333334
基隆市,2023/06/15,0.4625000000000001
基隆市,2023/06/16,0.23478260869565218
基隆市,2023/06/17,0.20000000000000004
基隆市,2023/06/18,0.4000000000000001
基隆市,2023/06/19,1.3541666666666667
基隆市,2023/06/20,1.6291666666666664
基隆市,2023/06/21,1.5416666666666667
基隆市,2023/06/22,0.8958333333333334
基隆市,2023/06/23,0.8041666666666667
基隆市,2023/06/24,0.6916666666666668
基隆市,2023/06/25,0.6041666666666666
基隆市,2023/06/26,1.0291666666666668
基隆市,2023/06/27,1.5916666666666668
基隆市,2023/06/28,0.6749999999999999
基隆市,2023/06/29,0.5416666666666666
基隆市,2023/06/30,0.5041666666666667
基隆市,2023/07/01,0.5
基隆市,2023/07/02,0.6375000000000001
基隆市,2023/07/03,1.0083333333333333
基隆市,2023/07/04,1.5083333333333335
基隆市,2023/07/05,2.8333333333333335
基隆市,2023/07/06,1.9708333333333332
基隆市,2023/07/07,1.4291666666666665
基隆市,2023/07/08,1.4458333333333335
基隆市,2023/07/09,1.0166666666666666
基隆市,2023/07/10,0.5083333333333333
基隆市,2023/07/11,0.65
基隆市,2023/07/12,1.0166666666666666
基隆市,2023/07/13,1.2083333333333333
基隆市,2023/07/14,1.5083333333333335
基隆市,2023/07/15,1.9500000000000002
基隆市,2023/07/16,2.0500000000000003
基隆市,2023/07/17,0.7000000000000001
基隆市,2023/07/18,0.8375
基隆市,2023/07/19,0.5208333333333334
基隆市,2023/07/20,0.9541666666666666
基隆市,2023/07/21,1.3625
基隆市,2023/07/22,1.1833333333333333
基隆市,2023/07/23,1.0333333333333334
基隆市,2023/07/24,1.7166666666666668
基隆市,2023/07/25,1.8304347826086957
基隆市,2023/07/26,2.975
基隆市,2023/07/27,2.7249999999999996
基隆市,2023/07/28,3.6750000000000003
基隆市,2023/07/29,1.3291666666666666
基隆市,2023/07/30,0.6041666666666666
基隆市,2023/07/31,0.5125
基隆市,2023/08/01,0.9083333333333333
基隆市,2023/08/02,1.8291666666666668
基隆市,2023/08/03,4.354166666666667
基隆市,2023/08/04,4.108333333333333
基隆市,2023/08/05,3.966666666666667
基隆市,2023/08/06,3.095833333333333
基隆市,2023/08/07,2.5666666666666664
基隆市,2023/08/08,1.4875
基隆市,2023/08/09,1.0458333333333332
基隆市,2023/08/10,1.0333333333333334
基隆市,2023/08/11,0.7291666666666666
基隆市,2023/08/12,0.6833333333333332
基隆市,2023/08/13,0.7291666666666666
基隆市,2023/08/14,1.2583333333333333
基隆市,2023/08/15,1.8291666666666666
基隆市,2023/08/16,1.0999999999999999
